"year","lake","doyCat","manual_chl","mean_temp","mean_chl","mean_pH","mean_doSat","mean_do","date","lake_year","""lake_year""","chl_slope","se","p_value","r_squared","percent_change","period","shift"
2008,"L",136,4.47853,13.8503905123159,4.47853,6.62311980710069,98.3701770604068,NA,2008-05-15,"L_2008","lake_year",NA,NA,NA,NA,NA,"all other days",NA
2008,"L",137,3.90931,15.2512982276489,3.90931,6.58427533274479,97.9452882933594,NA,2008-05-16,"L_2008","lake_year",NA,NA,NA,NA,NA,"all other days",NA
2008,"L",138,3.49532,14.9451099965191,3.49532,6.59864082821528,95.7235825260278,NA,2008-05-17,"L_2008","lake_year",NA,NA,NA,NA,NA,"all other days",NA
2008,"L",139,4.37033,13.8735214221812,4.37033,6.60556025709375,93.6230048037083,NA,2008-05-18,"L_2008","lake_year",-0.0738589999999999,NA,0.789059944987347,0.0444957068087413,NA,"all other days",NA
2008,"L",140,2.46978,13.5837129195755,2.46978,6.63928523217361,94.2982845457679,NA,2008-05-19,"L_2008","lake_year",-0.344358,NA,0.451588273802863,0.300755421430524,NA,"all other days",NA
2008,"L",141,2.79438,13.8778682353242,2.79438,6.63613520071875,93.9113703655439,NA,2008-05-20,"L_2008","lake_year",-0.400337,NA,0.386263530270345,0.37667245427622,NA,"all other days",NA
2008,"L",142,2.99666,14.2037373216988,2.99666,6.62756849878819,93.7770204600027,NA,2008-05-21,"L_2008","lake_year",-0.379641,NA,0.41442992559919,0.34289231203377,NA,"all other days",NA
2008,"L",143,1.86292,14.6132905275798,1.86292,6.59428145362152,93.8586179607487,NA,2008-05-22,"L_2008","lake_year",-0.16183,NA,0.578283625010856,0.177844700933984,NA,"all other days",NA
2008,"L",144,1.5257,15.4207700394358,1.5257,6.56099440845486,93.9402154614946,NA,2008-05-23,"L_2008","lake_year",-0.493978,NA,0.104142365473157,0.802560901340031,-77.2093968333359,"all other days",NA
2008,"L",145,2.72365,16.4114519951947,2.72365,6.52809185447569,94.3240823043028,NA,2008-05-24,"L_2008","lake_year",-0.115625,NA,0.785535183941365,0.0459951573270645,-20.7037814857353,"all other days",NA
2008,"L",146,1.90656,17.1001352090744,1.90656,6.4819601336875,93.3091408750613,NA,2008-05-25,"L_2008","lake_year",0.132887,NA,0.662697955447714,0.113772669259152,26.6129853632858,"all other days",NA
2008,"L",147,3.15742,17.017285817274,3.15742,6.44096729788889,90.5096452386723,NA,2008-05-26,"L_2008","lake_year",0.407807,NA,0.293468105536107,0.499187317894737,65.3188431994838,"all other days",NA
2008,"L",148,2.07805,15.8142168010669,2.07805,6.47782167868403,90.3357725572015,NA,2008-05-27,"L_2008","lake_year",-0.0685940000000003,NA,0.847223165439329,0.0233407611783785,-19.441326757849,"all other days",NA
2008,"L",149,1.6939,16.1605356705041,1.6939,6.48880822316551,90.9038178880013,NA,2008-05-28,"L_2008","lake_year",-0.171735,NA,0.65970662964335,0.115799577908688,-43.0200974813733,"all other days",NA
2008,"L",150,4.32254,17.4258998680887,4.32254,6.49979476764699,91.4718632188011,NA,2008-05-29,"L_2008","lake_year",0.311121,NA,0.660129142943044,0.115512199476629,72.675812404477,"all other days",NA
2008,"L",151,2.93549,17.1745252630728,2.93549,6.51078131212847,92.0399085496009,NA,2008-05-30,"L_2008","lake_year",0.520096,NA,0.423815134871152,0.331988998803549,195.428252420931,"all other days",NA
2008,"L",152,5.06398,16.0610394848913,5.06398,6.46934775239931,89.5814403777059,NA,2008-05-31,"L_2008","lake_year",0.872319,NA,0.246611667080991,0.567593980178483,400.225011470145,"all other days",NA
2008,"L",153,2.74887,16.0306938623267,2.74887,6.51440726049306,91.5512243590161,NA,2008-06-01,"L_2008","lake_year",-0.259252,NA,0.699387502975175,0.0903678733675004,-66.6298533218291,"all other days",NA
2008,"L",154,4.912902,17.0618585135776,4.912902,6.54214039130208,93.8619893791955,NA,2008-06-02,"L_2008","lake_year",0.3617126,NA,0.624325694127585,0.141131184092721,132.804013511245,"all other days",NA
2008,"L",155,6.86966,16.5702183812903,6.86966,6.54063739729167,92.9774601325642,NA,2008-06-03,"L_2008","lake_year",0.7581072,NA,0.4197167548431,0.336728644609822,168.072362878553,"all other days",NA
2008,"L",156,8.81874,16.3727562051106,8.81874,6.57788440627778,93.6424381936609,NA,2008-06-04,"L_2008","lake_year",2.0166368,NA,0.000332845915153034,0.999334418956097,679.312701811795,"all other days",NA
2008,"L",157,3.11203,16.8865116129569,3.11203,6.59284614307639,93.9905102309179,NA,2008-06-05,"L_2008","lake_year",-0.3453536,NA,0.819001499082605,0.0327604573343441,-142.716523997875,"all other days",NA
2008,"L",158,5.38678,17.6418151876503,5.38678,6.607807879875,94.3385822681749,NA,2008-06-06,"L_2008","lake_year",-1.015535,NA,0.455760760808328,0.29619634947593,-164.457587437016,"all other days",NA
2008,"L",159,3.81312,18.7539178459518,3.81312,6.62848922673958,95.1217460819118,NA,2008-06-07,"L_2008","lake_year",-1.274211,NA,0.352881919221255,0.418761810470767,-303.849680973194,"all other days",NA
2008,"L",160,10.23853,20.1433821382814,10.23853,6.61142752145486,97.5507575847684,NA,2008-06-08,"L_2008","lake_year",1.980584,NA,0.203790697359302,0.633949253611586,273.778490436376,"all other days",NA
2008,"L",161,2.18901,20.7372164762623,2.18901,6.52426162967708,94.7803902135518,NA,2008-06-09,"L_2008","lake_year",-0.31679,NA,0.882330922802507,0.0138460117285095,-80.6706028295263,"all other days",NA
2008,"L",162,2.69339,20.6015723769636,2.69339,6.55324156125347,93.6594094019536,NA,2008-06-10,"L_2008","lake_year",-1.140871,NA,0.605369268257127,0.155733414435915,-162.553557958209,"all other days",NA
2008,"L",163,7.60101,18.7374768886173,7.60101,6.50861034409722,89.8628964716903,NA,2008-06-11,"L_2008","lake_year",-0.740818000000001,NA,0.754629632432022,0.0602066172804447,-75.4873749210297,"all other days",NA
2008,"L",164,3.95939,17.8109427797411,3.95939,6.49543747686806,89.6841134670579,NA,2008-06-12,"L_2008","lake_year",1.021876,NA,0.460024589647595,0.291573443785248,81.1128573923259,"all other days",NA
2008,"L",165,3.60128,19.4136703330312,3.60128,6.55315784150868,92.619273625914,NA,2008-06-13,"L_2008","lake_year",-0.0917949999999996,NA,0.945092572342654,0.00301482561194673,-20.6477765317171,"all other days",NA
2008,"L",166,12.09827,19.967461146724,12.09827,6.61087820614931,95.5544337847701,NA,2008-06-14,"L_2008","lake_year",1.313367,NA,0.571687325363571,0.183451747254211,170.669101021389,"all other days",NA
2008,"L",167,4.78657,20.2612812884364,4.78657,6.61350641843403,95.2604939195144,NA,2008-06-15,"L_2008","lake_year",1.097853,NA,0.647608295346879,0.124179913508332,201.540234768379,"all other days",NA
2008,"L",168,5.11946,19.2278177825082,5.11946,6.54964157196875,92.0292996297715,NA,2008-06-16,"L_2008","lake_year",-0.275716,NA,0.907627565164014,0.00853266671752853,-18.8504795121956,"all other days",NA
2008,"L",169,5.23043,18.7917616470094,5.23043,6.52070728252083,91.4645095572813,NA,2008-06-17,"L_2008","lake_year",-2.027063,NA,0.25896142421296,0.549138170804485,-648.21270802783,"all other days",NA
2008,"L",170,6.84949,19.5855299334097,6.84949,6.542467448125,93.0813220484843,NA,2008-06-18,"L_2008","lake_year",0.629973,NA,0.11743466973798,0.778921562180508,163.727161681004,"all other days",NA
2008,"L",171,4.61004,20.1844834453278,4.61004,6.55819094628646,93.6183353185384,NA,2008-06-19,"L_2008","lake_year",0.00907999999999962,NA,0.98791276591978,0.000146101227710047,0.83620466227511,"all other days",NA
2008,"L",172,7.59597,20.5801596312484,7.59597,6.57391444444792,94.1553485885924,NA,2008-06-20,"L_2008","lake_year",0.485717,NA,0.547951760863189,0.204347610506692,85.8722934593459,"all other days",NA
2008,"L",173,6.19379,21.3521828273349,6.19379,6.55561860936458,94.0746566996269,NA,2008-06-21,"L_2008","lake_year",0.101883,NA,0.896533383281571,0.0107053407751584,19.8035420739293,"all other days",NA
2008,"L",174,4.56464,20.9839628031515,4.56464,6.51742691945486,92.158919940417,NA,2008-06-22,"L_2008","lake_year",-0.153838,NA,0.863046114161662,0.0187563668462204,-8.90099162938171,"all other days",NA
2008,"L",175,4.05017,21.42797766224,4.05017,6.51406162796528,92.5924739601712,NA,2008-06-23,"L_2008","lake_year",-1.226655,NA,0.0185453992613329,0.963253133311096,-179.389103261835,"all other days",NA
2008,"L",176,6.21901,22.1025076421959,6.21901,6.52611301299306,93.8174428275821,NA,2008-06-24,"L_2008","lake_year",-0.0438809999999996,NA,0.949255019015953,0.00257505309507131,-5.99998828001386,"all other days",NA
2008,"L",177,8.20627,22.9315319605012,8.20627,6.50811231642014,93.8987589049375,NA,2008-06-25,"L_2008","lake_year",1.309373,NA,0.0984764197480667,0.812744765750264,175.236280764679,"all other days",NA
2008,"L",178,6.07778,24.089567420362,6.07778,6.48997585557118,93.4966358463333,NA,2008-06-26,"L_2008","lake_year",0.807009,NA,0.386334702099376,0.376585097847461,82.4742134085895,"all other days",NA
2008,"L",179,5.28591,24.2214146280789,5.28591,6.47183939472222,93.0945127877292,NA,2008-06-27,"L_2008","lake_year",-0.492779,NA,0.487990440502171,0.262153789017161,-74.8247954464604,"all other days",NA
2008,"L",180,5.20016,23.7743898120043,5.20016,6.4022673888125,89.9749719996363,NA,2008-06-28,"L_2008","lake_year",-0.98102,NA,0.0949841641022207,0.819053663225756,-90.4050437271342,"all other days",NA
2008,"L",181,6.37032,22.6323384005546,6.37032,6.35503912799132,87.5730306132926,NA,2008-06-29,"L_2008","lake_year",0.0791870000000001,NA,0.823711439250766,0.0310776566510364,8.94943160811072,"all other days",NA
2008,"L",182,4.09053,22.5207687672943,4.09053,6.38360948757639,88.7575749749017,NA,2008-06-30,"L_2008","lake_year",-0.241598,NA,0.66512846605156,0.112138944248981,-37.0497125731712,"all other days",NA
2008,"L",183,5.98195,23.0571015753037,5.98195,6.41309998840625,90.3309078206377,NA,2008-07-01,"L_2008","lake_year",0.00655799999999974,NA,0.991581747842279,7.08669693909682e-05,1.13343390524344,"all other days",NA
2008,"L",184,5.44731,23.0805518221585,5.44731,6.42415298613194,89.632824600734,NA,2008-07-02,"L_2008","lake_year",-0.0877610000000008,NA,0.886246931282299,0.0129397606426938,-9.87821212701066,"all other days",NA
2008,"L",185,3.92408,22.5995008930392,3.92408,6.46275724543924,90.2728485847466,NA,2008-07-03,"L_2008","lake_year",-0.103399,NA,0.868080280065628,0.017402812507563,-8.81999982939876,"all other days",NA
2008,"L",186,6.1484,22.8351739927898,6.1484,6.50136150474653,90.9128725687593,NA,2008-07-04,"L_2008","lake_year",-0.102388,NA,0.869480601357724,0.0170353134219414,-11.7923978821215,"all other days",NA
2008,"L",187,4.24688,23.2724682053771,4.24688,6.51744782941667,92.0764219583184,NA,2008-07-05,"L_2008","lake_year",-0.137697,NA,0.828682370019585,0.0293497303421066,-18.234873465496,"all other days",NA
2008,"L",188,5.10937,23.3912233801347,5.10937,6.51825637796875,91.4698741941591,NA,2008-07-06,"L_2008","lake_year",0.165435,NA,0.785492439764508,0.0460134933981836,22.2694109412018,"all other days",NA
2008,"L",189,6.91001,23.7657855229642,6.91001,6.51562742401736,91.2809298866227,NA,2008-07-07,"L_2008","lake_year",0.314732,NA,0.651946761878337,0.121141056566976,34.584196712253,"all other days",NA
2008,"L",190,4.89753,24.6812732437404,4.89753,6.5075123546875,92.6051363625926,NA,2008-07-08,"L_2008","lake_year",0.375259,NA,0.575058614902176,0.180575180768857,64.2169352137742,"all other days",NA
2008,"L",191,5.28086,23.7908750135256,5.28086,6.50984868339583,91.1228016648489,NA,2008-07-09,"L_2008","lake_year",-0.149801,NA,0.789904106896068,0.0441402842991385,-17.5295179665494,"all other days",NA
2008,"L",192,4.38811,23.2021927066584,4.38811,6.50412573058681,90.2029985277223,NA,2008-07-10,"L_2008","lake_year",-0.718237,NA,0.149632356633506,0.723125128884685,-92.2961792150621,"all other days",NA
2008,"L",193,3.80807,23.2614767768921,3.80807,6.49840277777778,89.2831953905957,NA,2008-07-11,"L_2008","lake_year",-0.416113,NA,0.15897569650789,0.707321879064388,-74.2286344824775,"all other days",NA
2008,"L",194,4.07539,24.0939529668183,4.07539,6.52006944444444,90.4311696036381,NA,2008-07-12,"L_2008","lake_year",-0.419645,NA,0.154341127463805,0.715138928699188,-47.7769013076573,"all other days",NA
2008,"L",195,4.5596,22.1236581882591,4.5596,6.47854166666667,87.0846016126942,NA,2008-07-13,"L_2008","lake_year",0.0781789999999999,NA,0.697331183066082,0.0916084127441772,12.8860010172173,"all other days",NA
2008,"L",196,4.39315,21.6550269337517,4.39315,6.465625,87.5622864229434,NA,2008-07-14,"L_2008","lake_year",0.223945000000001,NA,0.135377223335916,0.747572545926309,30.6811798714911,"all other days",NA
2008,"L",197,4.18131,22.7397556121552,4.18131,6.53444444444444,91.2857749030138,NA,2008-07-15,"L_2008","lake_year",0.015131,NA,0.909762904076922,0.00814273348063106,1.5328053070835,"all other days",NA
2008,"L",198,4.57473,23.4734240255571,4.57473,6.53340277777778,91.9386258501972,NA,2008-07-16,"L_2008","lake_year",-0.0166450000000003,NA,0.882837547740437,0.0137270402194742,-2.37905638148214,"all other days",NA
2008,"L",199,4.2721,23.9048987243302,4.2721,6.51991046720139,92.0095641430859,NA,2008-07-17,"L_2008","lake_year",0.00302700000000015,NA,0.977022893156746,0.000527947438886145,0.40124146445846,"all other days",NA
2008,"L",200,4.41837,24.1564895046042,4.41837,6.46436987139583,91.239302431745,NA,2008-07-18,"L_2008","lake_year",0.040855,NA,0.694057077118234,0.0936010720614394,6.51727053332756,"all other days",NA
2008,"L",201,8.31723,24.1929828831748,8.31723,6.47758623940625,91.6678323817873,NA,2008-07-19,"L_2008","lake_year",1.137377,NA,0.247643447612627,0.566040381920213,209.07281116156,"all other days",NA
2008,"L",202,5.26573,23.7292273535336,5.26573,6.45507343562153,90.1716817126295,NA,2008-07-20,"L_2008","lake_year",0.687975,NA,0.528621420387895,0.222197765317125,118.168445228555,"all other days",NA
2008,"L",203,6.10805,23.7494357421619,6.10805,6.47519952983333,91.0672509587209,NA,2008-07-21,"L_2008","lake_year",0.201754,NA,0.844518639925024,0.0241744533307643,30.9737257654181,"all other days",NA
2008,"L",204,5.46244,23.7617232322393,5.46244,6.48657562139583,91.6239872351861,NA,2008-07-22,"L_2008","lake_year",-0.772204999999999,NA,0.287722327280392,0.507339483054862,-123.042350022194,"all other days",NA
2008,"L",205,6.72844,23.7100661787999,6.72844,6.48552115896181,91.6818034931086,NA,2008-07-23,"L_2008","lake_year",0.374252,NA,0.272451048676705,0.529327476571626,62.6541442753587,"all other days",NA
2008,"L",206,6.77887,23.6819938856701,6.77887,6.50225100149827,91.4560200055572,NA,2008-07-24,"L_2008","lake_year",0.327846,NA,0.315648275045915,0.468337283447631,50.1651900767914,"all other days",NA
2008,"L",207,6.36528,23.4510730703403,6.36528,6.51898084403472,91.2302365180058,NA,2008-07-25,"L_2008","lake_year",0.275895000000001,NA,0.415520576258027,0.341616196777748,45.2064558413896,"all other days",NA
2008,"L",208,6.74357,23.1549150216386,6.74357,6.49664468767014,90.5991530546845,NA,2008-07-26,"L_2008","lake_year",-0.03682,NA,0.754550620433444,0.0602453979296075,-5.83337294069985,"all other days",NA
2008,"L",209,5.64906,23.4045854678781,5.64906,6.52535019409028,91.8745555489448,NA,2008-07-27,"L_2008","lake_year",-0.301113999999999,NA,0.259022859264854,0.549047123092033,-25.3425479396385,"all other days",NA
2008,"L",210,4.89753,23.5792670674643,4.89753,6.53023625800347,92.3152911927355,NA,2008-07-28,"L_2008","lake_year",-0.549776,NA,0.129692496193135,0.757435151182536,-73.0844916089507,"all other days",NA
2008,"L",211,6.06265,23.9278626214135,6.06265,6.52474037597222,92.5654048455392,NA,2008-07-29,"L_2008","lake_year",-0.279429,NA,0.533078084854443,0.218016074843194,-32.0233626116355,"all other days",NA
2008,"L",212,6.25432,23.9995074243887,6.25432,6.50056393888542,91.7990579160193,NA,2008-07-30,"L_2008","lake_year",0.298089999999999,NA,0.35989394909219,0.409735756408793,38.1995957850337,"all other days",NA
2008,"L",213,5.02867,23.9526205617542,5.02867,6.50794725707639,91.1253099372578,NA,2008-07-31,"L_2008","lake_year",0.0585090000000003,NA,0.891572363990149,0.0117565522506847,6.08704246452375,"all other days",NA
2008,"L",214,4.08548,24.2517382949436,4.08548,6.49622856721875,90.6750099953595,NA,2008-08-01,"L_2008","lake_year",-0.715716,NA,0.0802489647590604,0.84594196682678,-73.9063000175545,"all other days",NA
2008,"L",215,3.68702,24.2519981967887,3.68702,6.4765025153125,89.5079092244524,NA,2008-08-02,"L_2008","lake_year",-0.864509,NA,0.0225612273439434,0.955386554291378,-95.0714344066561,"all other days",NA
2008,"L",216,3.6618,24.3928144570231,3.6618,6.4650750748125,89.0739132811422,NA,2008-08-03,"L_2008","lake_year",-0.449907,NA,0.0907607884914871,0.826715943744622,-46.7015097344582,"all other days",NA
2008,"L",217,3.69206,24.1707137567471,3.69206,6.42732819032639,87.1535037104245,NA,2008-08-04,"L_2008","lake_year",-0.120548,NA,0.23346125775654,0.587581643360186,-14.937635642036,"all other days",NA
2008,"L",218,5.20521,24.6535761451924,5.20521,6.44114381088889,88.5771600485341,NA,2008-08-05,"L_2008","lake_year",0.458483,NA,0.223813560056739,0.602465389551793,65.5306042025266,"all other days",NA
